"num_obs","_col1"
"25183","10"
"10421","48"
"6705","89"
"7337","64"
"201016","1"
"29774","4"
"39626","4"
"8854","63"
"7912","52"
"5315","117"
"25424","7"
"51170","2"
"55886","8"
"23592","9"
"53836","4"
"27623","10"
"14555","31"
"24224","16"
"169365","1"
"29591","5"
"30815","9"
"58923","1"
"5761","114"
"56860","2"
"11022","41"
"11169","27"
"16389","23"
"36669","3"
"18885","25"
"138216","2"
"37753","5"
"10822","35"
"78789","1"
"21088","17"
"5341","147"
"16139","15"
"13320","38"
"10871","44"
"23299","16"
"35753","9"
"94915","3"
"8358","68"
"20508","11"
"37313","9"
"42469","8"
"16523","12"
"88768","3"
"14010","30"
"99868","1"
"24586","14"
"10540","41"
"83655","3"
"13958","31"
"28136","7"
"18937","28"
"20801","23"
"387523","1"
"18070","12"
"23116","14"
"61302","3"
"180187","1"
"17792","20"
"43268","6"
"26849","10"
"24786","11"
"23739","13"
"17346","13"
"48086","2"
"61050","2"
"20122","15"
"130487","1"
"35988","8"
"18622","19"
"20439","20"
"15827","24"
"24638","9"
"22189","10"
"31507","5"
"15975","22"
"45605","3"
"36768","7"
"73922","5"
"26351","7"
"30916","5"
"41936","6"
"304070","1"
"24340","12"
"41788","5"
"75116","1"
"77754","2"
"49851","1"
"14990","28"
"84522","2"
"44245","5"
"18357","14"
"362650","1"
"13074","30"
"19027","23"
"40460","2"
"20023","8"
"95788","2"
"52439","4"
"21120","11"
"15943","20"
"35455","6"
"6787","74"
"36072","11"
"102726","1"
"32009","4"
"135608","1"
"12839","26"
"33770","10"
"25409","12"
"10509","43"
"104795","1"
"21290","16"
"43753","3"
"28073","3"
"62656","1"
"24088","10"
"47290","5"
"54125","2"
"32673","12"
"26702","7"
"39005","7"
"63757","2"
"17691","18"
"18775","21"
"83742","1"
"14867","28"
"19374","20"
"45637","5"
"23258","13"
"30673","8"
"74719","2"
"27858","7"
"87147","3"
"26455","8"
"29528","10"
"43176","1"
"8326","63"
"20754","12"
"23357","12"
"51752","3"
"25528","14"
"39973","5"
"37074","4"
"96040","2"
"31774","14"
"74269","2"
"59854","1"
"105685","2"
"91359","2"
"73775","2"
"62033","4"
"174193","1"
"54069","2"
"100480","1"
"17316","24"
"25974","9"
"25989","11"
"79418","2"
"279915","1"
"41999","5"
"25032","10"
"85886","3"
"59138","2"
"80205","1"
"23441","14"
"35686","7"
"106946","2"
"169768","1"
"14917","28"
"1480203","1"
"87106","1"
"46648","4"
"100353","2"
"96385","1"
"28916","6"
"27890","7"
"26836","15"
"21329","17"
"18372","18"
"15499","17"
"40516","3"
"24372","11"
"59584","2"
"53819","3"
"67499","3"
"30914","10"
"162972","1"
"51862","3"
"43904","3"
"47124","4"
"53254","6"
"39669","4"
"83597","3"
"144602","2"
"51019","3"
"11561","31"
"30386","8"
"21823","15"
"76864","3"
"167893","2"
"159868","1"
"47773","2"
"88255","1"
"187530","1"
"50573","6"
"50689","1"
"142682","1"
"16456","14"
"27974","9"
"159200","1"
"174721","1"
"51071","2"
"63893","2"
"40652","6"
"26931","4"
"118688","1"
"43749","2"
"137912","1"
"113438","1"
"43342","4"
"41098","3"
"64438","2"
"21299","16"
"33341","6"
"82782","3"
"19907","18"
"74163","1"
"132655","1"
"75017","3"
"109752","1"
"12505","29"
"28789","5"
"108233","1"
"28519","8"
"42527","6"
"269765","1"
"24403","13"
"39518","4"
"115893","2"
"36826","11"
"102036","1"
"87623","3"
"24392","12"
"117908","2"
"51903","1"
"27821","9"
"91658","1"
"226380","2"
"31166","9"
"218130","2"
"23989","10"
"63169","3"
"132058","2"
"109485","2"
"140121","1"
"65667","1"
"43156","7"
"61395","1"
"366148","1"
"69641","4"
"98747","1"
"356820","1"
"123510","1"
"173501","1"
"33041","4"
"36576","6"
"101355","1"
"23827","9"
"25758","13"
"47204","4"
"17557","10"
"69891","3"
"192285","1"
"365060","1"
"46066","3"
"24237","12"
"55552","2"
"47756","6"
"468139","1"
"28765","5"
"63201","2"
"25806","7"
"31658","7"
"102370","1"
"15824","23"
"60207","1"
"86009","1"
"285795","1"
"35093","8"
"33634","3"
"141906","2"
"60951","3"
"51418","2"
"51405","5"
"77707","2"
"28125","7"
"30974","2"
"35559","3"
"86356","2"
"18980","20"
"931858","1"
"17111","15"
"35106","5"
"36371","5"
"74814","1"
"20467","13"
"49243","2"
"86884","3"
"144251","1"
"33177","8"
"21890","15"
"106308","2"
"18006","19"
"48083","3"
"99857","1"
"44706","4"
"57067","2"
"59337","5"
"29250","8"
"115688","1"
"1042499","1"
"124469","1"
"278727","1"
"221354","1"
"96732","1"
"65865","2"
"89936","2"
"136586","1"
"63270","2"
"75267","3"
"29791","5"
"54224","4"
"28502","9"
"86994","1"
"445273","1"
"25707","9"
"71760","4"
"262780","1"
"32319","5"
"239929","1"
"902677","1"
"94350","1"
"121053","1"
"92367","1"
"43816","6"
"24105","7"
"53036","5"
"42385","5"
"34319","10"
"68607","2"
"17262","24"
"94184","1"
"74635","2"
"270696","1"
"63940","1"
"85826","2"
"31067","11"
"36020","7"
"71232","3"
"91686","2"
"49043","4"
"385848","1"
"60300","2"
"53521","5"
"59703","1"
"65809","1"
"116800","1"
"115436","1"
"76420","3"
"29873","6"
"42846","2"
"80105","1"
"58636","1"
"45172","4"
"56987","1"
"19870","10"
"44350","4"
"73342","3"
"55317","3"
"45907","4"
"48118","2"
"42652","2"
"74607","1"
"114082","1"
"54323","3"
"45370","3"
"19566","6"
"63552","2"
"54593","1"
"17105","13"
"36910","8"
"71368","2"
"251012","1"
"228585","1"
"220397","1"
"33658","4"
"141016","1"
"51338","1"
"64190","2"
"23226","11"
"51187","3"
"35651","5"
"93083","2"
"55746","4"
"342758","1"
"29806","3"
"64477","3"
"29093","11"
"33869","6"
"81446","3"
"66001","2"
"61798","3"
"126064","1"
"91083","1"
"85067","1"
"53071","2"
"157864","1"
"39272","5"
"49286","9"
"61841","3"
"42667","2"
"31459","5"
"85707","1"
"63555","3"
"111720","1"
"89690","2"
"81925","1"
"153297","2"
"86319","1"
"129551","2"
"66839","1"
"312812","1"
"115815","1"
"45236","3"
"360762","1"
"55237","1"
"259603","1"
"37208","3"
"26789","8"
"68620","1"
"79049","1"
"211444","1"
"37889","2"
"64048","1"
"56515","2"
"42710","2"
"114229","2"
"146602","1"
"136483","2"
"157586","1"
"55584","2"
"63102","1"
"140356","1"
"79530","2"
"95503","1"
"535968","1"
"43805","3"
"110343","1"
"57405","3"
"112888","1"
"115201","1"
"166705","1"
"74969","2"
"55970","3"
"33539","10"
"60593","2"
"274837","1"
"135970","3"
"37869","6"
"265989","1"
"448571","1"
"70372","2"
"468967","1"
"132718","2"
"53190","3"
"54526","1"
"172499","1"
"220921","1"
"32936","5"
"86660","1"
"80403","1"
"66807","3"
"139106","1"
"54364","2"
"65137","2"
"57851","1"
"170313","1"
"332281","1"
"41443","5"
"143130","2"
"111222","1"
"23838","6"
"48228","5"
"48510","6"
"99370","1"
"35574","5"
"354406","1"
"139298","1"
"166563","1"
"124107","1"
"129614","1"
"259282","1"
"41689","4"
"55787","3"
"59468","1"
"91654","1"
"41240","3"
"90628","2"
"74484","1"
"153161","1"
"103008","2"
"80069","1"
"134483","2"
"118100","1"
"90100","1"
"110444","1"
"50327","2"
"510240","1"
"153480","1"
"152163","1"
"73137","2"
"161983","2"
"71432","1"
"64389","4"
"64604","1"
"40794","4"
"276753","1"
"101840","2"
"86733","1"
"46741","3"
"48622","3"
"129310","1"
"727566","1"
"61067","1"
"44579","4"
"392030","1"
"321440","1"
"63697","1"
"90736","1"
"336230","1"
"68456","1"
"596699","1"
"51127","3"
"311577","1"
"698171","1"
"29707","5"
"194173","1"
"94723","1"
"33591","4"
"169835","1"
"141492","1"
"38449","2"
"97952","1"
"193561","1"
"98385","3"
"126058","1"
"84403","1"
"169867","1"
"56442","1"
"56856","1"
"113735","1"
"67154","5"
"99749","1"
"59882","1"
"91365","3"
"176939","1"
"59520","4"
"59317","4"
"92999","1"
"82586","2"
"604299","1"
"127704","1"
"132539","1"
"92216","1"
"77310","3"
"71566","1"
"100607","2"
"35158","2"
"77168","1"
"192701","1"
"174046","1"
"67583","1"
"82136","1"
"109938","1"
"70087","2"
"62438","1"
"61074","2"
"206036","2"
"77319","3"
"96620","1"
"67197","1"
"68919","1"
"87921","1"
"77418","1"
"38104","3"
"45387","1"
"73284","1"
"77174","2"
"191347","1"
"76174","2"
"65503","2"
"77791","1"
"70178","1"
"209952","1"
"84153","3"
"60117","2"
"105036","1"
"121389","2"
"149413","1"
"47689","1"
"273507","1"
"81780","1"
"39208","4"
"51967","1"
"111485","1"
"48892","3"
"210032","1"
"54506","1"
"537123","1"
"153833","1"
"89742","1"
"221565","1"
"74062","1"
"101549","1"
"145475","1"
"131295","1"
"262728","1"
"135466","2"
"103120","1"
"52002","1"
"147051","1"
"35774","2"
"56274","1"
"51819","2"
"55985","3"
"85806","1"
"102086","1"
"50234","4"
"104726","1"
"137664","1"
"72818","1"
"65421","2"
"87190","1"
"570973","1"
"75788","1"
"145934","1"
"80304","1"
"64656","1"
"50631","3"
"151583","1"
"92139","1"
"119548","1"
"47657","2"
"76969","2"
"131724","1"
"74954","1"
"85179","1"
"44437","1"
"113421","1"
"355395","1"
"222846","1"
"133052","1"
"182883","1"
"213110","1"
"81922","1"
"171481","1"
"90402","1"
"189466","1"
"707952","1"
"125745","2"
"286144","1"
"60604","2"
"134670","1"
"104407","1"
"98976","1"
"471924","1"
"227699","2"
"82041","1"
"43553","1"
"70273","1"
"180379","1"
"115186","1"
"146865","1"
"69204","1"
"88072","1"
"206581","1"
"93005","1"
"102827","1"
"59485","2"
"396308","1"
"93098","1"
"87854","1"
"150036","1"
"245677","1"
"90087","2"
"64822","1"
"47935","3"
"152430","2"
"73534","2"
"187446","1"
"71221","3"
"160276","1"
"88089","1"
"49900","1"
"113537","1"
"652445","1"
"53386","1"
"178568","1"
"229663","1"
"120919","1"
"195619","1"
"126305","1"
"132472","1"
"180234","2"
"203635","1"
"74090","1"
"127685","1"
"430729","1"
"72704","1"
"180620","1"
"154433","1"
"117154","1"
"136185","1"
"121904","1"
"73200","1"
"155454","1"
"214246","1"
"163968","1"
"131086","1"
"167899","1"
"44568","1"
"160862","1"
"147210","1"
"203853","1"
"101637","1"
"90283","1"
"61636","2"
"146005","1"
"84701","2"
"45159","1"
"68723","1"
"221104","1"
"194531","1"
"48176","1"
"62561","1"
"417471","1"
"92701","1"
"80754","1"
"617718","1"
"58955","1"
"128092","1"
"211586","1"
"771076","1"
"131666","1"
"93486","1"
"71172","2"
"104103","1"
"90156","1"
"69352","1"
"102972","1"
"118641","1"
"142833","1"
"35953","2"
"201227","1"
"285202","1"
"103303","1"
"367116","1"
"100234","1"
"233881","1"
"45092","1"
"119436","1"
"36533","2"
"200630","1"
"89397","1"
"156931","1"
"95141","1"
"70723","1"
"80519","1"
"129562","1"
"165134","1"
"122982","1"
"122107","1"
"256801","1"
"120475","1"
"392726","1"
"59386","1"
"264067","1"
"91376","1"
"64488","1"
"212278","1"
"66755","1"
"187733","1"
"65134","1"
"72754","1"
"98564","1"
"189427","1"
"167751","1"
"73840","1"
"62673","1"
"160528","1"
"228693","1"
"108586","1"
"167501","1"
"94469","1"
"135733","1"
"161261","1"
"118768","1"
"42811","4"
"1679","655"
"18264","14"
"40513","6"
"97","25672"
"1901","582"
"21934","13"
"17796","18"
"617","2590"
"19378","15"
"2298","448"
"633","2487"
"19783","16"
"2931","294"
"2534","348"
"8732","70"
"2979","317"
"2510","397"
"1313","931"
"816","1793"
"1608","737"
"1567","712"
"681","2385"
"8697","42"
"343","5652"
"1213","1102"
"2935","301"
"3252","283"
"8903","54"
"3114","301"
"5528","112"
"1314","915"
"2151","481"
"4202","201"
"1234","1065"
"3833","191"
"2104","483"
"3798","204"
"3659","204"
"1782","639"
"14503","26"
"8679","57"
"3118","289"
"15951","13"
"10131","45"
"6651","68"
"3301","226"
"2398","390"
"211375","1"
"3476","233"
"12342","33"
"39129","7"
"2978","297"
"3810","179"
"4565","161"
"116442","2"
"24200","8"
"1930","559"
"75580","3"
"5849","100"
"25412","13"
"95146","1"
"6763","100"
"48579","6"
"18503","13"
"5034","131"
"63043","3"
"4518","128"
"20663","18"
"6430","87"
"3316","271"
"94466","2"
"15049","24"
"8099","61"
"11332","36"
"17148","17"
"9793","43"
"15299","31"
"17732","18"
"14150","25"
"133950","2"
"22114","10"
"16066","27"
"8361","47"
"5146","128"
"26800","8"
"9001","52"
"3214","240"
"39412","2"
"9483","53"
"110447","2"
"7765","63"
"4588","163"
"23485","18"
"81692","1"
"34846","7"
"46198","5"
"179742","2"
"13454","30"
"94143","2"
"15880","16"
"8140","76"
"5543","123"
"17076","20"
"3746","221"
"1946","530"
"35666","5"
"21497","15"
"12096","31"
"30363","12"
"6096","99"
"42481","4"
"5714","119"
"9360","43"
"65742","4"
"3821","186"
"12541","38"
"69300","2"
"7904","80"
"6111","99"
"72404","3"
"9277","70"
"111345","1"
"33794","9"
"26650","7"
"151375","1"
"58851","4"
"11781","30"
"109118","1"
"18862","14"
"33376","10"
"42579","6"
"17597","13"
"38099","7"
"5479","129"
"12735","29"
"9348","58"
"8708","52"
"16174","21"
"64764","2"
"107092","1"
"6381","91"
"6433","107"
"14854","21"
"10401","48"
"6395","85"
"50701","3"
"23619","13"
"11550","31"
"13713","27"
"26598","9"
"44480","3"
"62732","2"
"21359","17"
"19529","19"
"11912","34"
"9499","59"
"63245","3"
"35169","7"
"7530","84"
"40599","6"
"41367","6"
"13109","30"
"7583","76"
"56367","6"
"23016","6"
"27381","14"
"26205","13"
"10179","34"
"35614","8"
"32335","10"
"36762","3"
"185324","1"
"37948","3"
"71661","4"
"14445","19"
"15284","29"
"46916","4"
"4600","134"
"27317","11"
"320493","1"
"14651","40"
"10819","36"
"11844","36"
"7114","76"
"10015","55"
"30980","13"
"46348","3"
"55353","4"
"21430","14"
"113448","1"
"26478","6"
"50813","6"
"505434","1"
"50730","2"
"15334","19"
"63178","2"
"6434","96"
"454300","1"
"26485","12"
"33559","9"
"8462","55"
"15494","27"
"8012","72"
"27107","10"
"41785","3"
"156528","1"
"13828","27"
"47844","6"
"85576","1"
"13013","45"
"21751","12"
"87329","2"
"49016","4"
"26527","8"
"50566","4"
"10127","49"
"28716","14"
"10083","50"
"30334","10"
"25831","7"
"38803","8"
"25243","8"
"42687","6"
"32279","5"
"112363","2"
"35344","7"
"33095","8"
"30880","4"
"172311","1"
"14432","27"
"20678","9"
"79080","3"
"21071","22"
"819399","1"
"26549","17"
"26662","10"
"20749","17"
"30546","9"
"7781","79"
"45895","5"
"67343","2"
"41614","6"
"41438","5"
"31284","7"
"8844","55"
"25946","8"
"80229","1"
"13877","34"
"20415","23"
"132261","1"
"52900","5"
"24316","10"
"38747","5"
"12814","31"
"16770","24"
"6366","76"
"20890","17"
"29297","7"
"86228","3"
"315818","1"
"36064","3"
"49888","2"
"68413","2"
"136674","2"
"10775","33"
"16965","17"
"146344","1"
"32572","6"
"20280","12"
"33293","4"
"32028","10"
"55576","7"
"164197","1"
"32250","11"
"20367","17"
"38955","5"
"156322","1"
"31142","7"
"19132","18"
"30741","8"
"27166","9"
"51381","3"
"13466","37"
"28534","9"
"28877","9"
"14285","25"
"72043","2"
"680266","1"
"73260","2"
"64899","2"
"67729","2"
"92227","2"
"42946","6"
"47707","5"
"13911","35"
"23311","13"
"34490","10"
"20232","15"
"37583","5"
"22400","19"
"61412","2"
"33626","7"
"68226","2"
"29936","7"
"65109","5"
"270957","1"
"113957","2"
"124712","1"
"28948","13"
"47314","3"
"163975","2"
"51831","4"
"105622","1"
"67148","3"
"32391","7"
"45295","4"
"208224","1"
"59715","3"
"42452","4"
"47167","5"
"10966","41"
"25812","17"
"76411","3"
"25969","8"
"45072","6"
"54761","6"
"24581","13"
"38596","6"
"33476","8"
"29320","7"
"160241","1"
"55476","7"
"77028","1"
"15450","29"
"28562","12"
"29146","11"
"53549","5"
"159462","1"
"47291","3"
"18794","17"
"47859","3"
"27198","8"
"38732","7"
"63540","1"
"48762","4"
"29715","16"
"15370","22"
"24360","10"
"69992","2"
"236753","1"
"47497","5"
"36692","5"
"19004","14"
"40243","5"
"34664","4"
"55659","6"
"17462","16"
"119189","1"
"107859","1"
"17351","19"
"50543","4"
"256281","1"
"99181","1"
"126913","1"
"226809","1"
"32709","6"
"66175","3"
"86180","2"
"146037","2"
"28507","5"
"160739","2"
"46846","4"
"32327","8"
"45224","6"
"37729","3"
"41796","3"
"13204","25"
"39611","9"
"56478","4"
"150596","2"
"82530","2"
"884102","1"
"15677","25"
"51347","2"
"18241","19"
"34465","5"
"52718","4"
"101543","1"
"73331","2"
"369736","1"
"44187","2"
"19600","23"
"17410","16"
"81461","1"
"35550","6"
"88231","2"
"28020","10"
"55712","3"
"37260","5"
"97463","1"
"181041","1"
"57699","3"
"35973","5"
"50678","4"
"51146","5"
"79008","1"
"54311","2"
"217685","1"
"150660","1"
"49465","4"
"108201","1"
"34962","9"
"58777","1"
"52395","4"
"57309","4"
"617610","1"
"102628","3"
"29075","10"
"79166","4"
"57377","1"
"133429","1"
"21927","17"
"56243","3"
"17215","20"
"27826","14"
"29114","8"
"112729","2"
"73308","2"
"37096","4"
"25595","7"
"50082","2"
"15113","17"
"37912","5"
"56184","4"
"81127","2"
"33237","5"
"55461","4"
"33821","9"
"79525","1"
"24569","11"
"71935","2"
"64664","2"
"22046","9"
"17545","16"
"46778","6"
"54090","5"
"44420","2"
"194373","1"
"24562","9"
"53620","3"
"111124","1"
"124476","1"
"113361","3"
"55898","4"
"52841","3"
"32029","4"
"30658","11"
"25954","7"
"48697","3"
"44929","5"
"100213","1"
"29730","8"
"45445","5"
"112348","1"
"77485","1"
"23039","14"
"27676","10"
"48399","5"
"111393","1"
"99211","1"
"36183","6"
"202685","1"
"54810","4"
"29580","8"
"64787","3"
"34057","6"
"46793","5"
"63862","1"
"110431","1"
"406084","1"
"73780","2"
"357595","1"
"310837","1"
"48364","7"
"152947","1"
"29393","5"
"44397","4"
"140614","1"
"220376","2"
"69315","1"
"59432","4"
"40015","6"
"75569","1"
"225637","1"
"120966","1"
"147714","1"
"91909","1"
"24681","5"
"48948","5"
"129304","2"
"77609","2"
"59866","2"
"26104","6"
"73776","1"
"44146","4"
"136588","1"
"108710","2"
"37695","6"
"250590","1"
"40191","6"
"71490","1"
"42463","2"
"91759","2"
"40565","3"
"63476","3"
"465242","1"
"33253","5"
"21366","13"
"303291","1"
"152441","1"
"31531","8"
"75001","2"
"99562","3"
"238175","1"
"43148","3"
"35913","5"
"188560","1"
"28032","8"
"158759","1"
"221278","1"
"52717","2"
"22665","16"
"105772","3"
"71156","1"
"26801","10"
"26773","10"
"391081","1"
"94271","2"
"47211","1"
"167040","1"
"98500","2"
"51025","5"
"30435","5"
"28742","10"
"221675","1"
"35345","7"
"61277","2"
"26343","12"
"183662","1"
"38667","5"
"108451","2"
"89678","2"
"60831","2"
"48181","4"
"100349","1"
"41145","2"
"358659","1"
"38882","4"
"79727","2"
"174077","1"
"92231","1"
"33945","8"
"27679","8"
"57849","2"
"43975","5"
"95045","1"
"54633","1"
"43649","4"
"146382","1"
"51111","3"
"100540","1"
"42301","5"
"61261","2"
"78492","2"
"42664","8"
"45891","2"
"599612","1"
"197426","1"
"45423","2"
"155776","1"
"127530","2"
"68993","2"
"43529","6"
"64465","2"
"478869","1"
"167291","1"
"32211","8"
"76213","1"
"35737","7"
"71513","2"
"96778","2"
"64413","3"
"48626","1"
"98092","2"
"39312","5"
"66329","1"
"32931","5"
"40150","5"
"58268","6"
"20180","18"
"36359","8"
"41415","1"
"105816","4"
"77362","1"
"31710","7"
"75760","1"
"27159","11"
"80801","3"
"240978","1"
"99514","1"
"31201","5"
"90446","2"
"40734","2"
"37582","4"
"231970","1"
"28717","8"
"35463","5"
"103694","2"
"150199","1"
"96576","2"
"35416","4"
"99698","1"
"101363","1"
"114574","1"
"43979","3"
"129637","2"
"48058","1"
"158313","1"
"244099","1"
"109616","3"
"77676","2"
"91980","2"
"33615","4"
"79454","1"
"78181","2"
"51497","2"
"115229","1"
"77931","3"
"314582","1"
"216795","1"
"151682","1"
"55213","3"
"90581","1"
"639126","1"
"384850","1"
"48833","1"
"71696","1"
"84919","3"
"231607","1"
"81763","1"
"135311","1"
"65948","3"
"136113","1"
"90510","1"
"265192","1"
"35872","4"
"40385","1"
"35168","7"
"39177","6"
"147842","1"
"97928","2"
"54176","2"
"53560","1"
"223939","1"
"33563","6"
"82893","1"
"70465","2"
"69597","2"
"96927","1"
"70846","2"
"209642","1"
"54188","3"
"71614","1"
"63376","3"
"113859","1"
"131109","1"
"347034","1"
"89484","3"
"58828","1"
"81605","1"
"38151","4"
"90147","1"
"100281","1"
"161378","1"
"49207","3"
"132803","2"
"61957","4"
"39499","3"
"207719","1"
"72945","1"
"628778","1"
"122108","1"
"192026","1"
"69698","4"
"48746","1"
"66430","4"
"75902","3"
"81744","2"
"122044","2"
"92597","1"
"136142","2"
"83583","1"
"279204","1"
"2645627","1"
"56193","4"
"78428","1"
"66063","3"
"181651","1"
"103482","1"
"53298","4"
"31759","8"
"58792","4"
"138197","1"
"82133","2"
"34585","4"
"226510","1"
"122796","1"
"44977","2"
"41264","3"
"56004","3"
"186715","1"
"191502","1"
"101478","1"
"63317","2"
"119151","1"
"51295","1"
"88712","1"
"407850","1"
"95495","2"
"58197","3"
"97975","1"
"169926","2"
"78785","1"
"44297","3"
"139211","1"
"83338","2"
"87890","1"
"74162","2"
"98772","2"
"202895","1"
"142475","1"
"64641","3"
"274668","1"
"72159","1"
"89281","2"
"163059","1"
"122676","1"
"105398","1"
"82212","4"
"87580","2"
"55783","3"
"67399","2"
"122021","2"
"36942","3"
"48365","3"
"67213","1"
"65813","3"
"100750","1"
"280507","1"
"101625","2"
"114832","1"
"183455","1"
"51311","2"
"196427","1"
"45101","2"
"142841","1"
"44663","1"
"76524","2"
"64799","1"
"104249","1"
"93193","2"
"61830","1"
"92732","1"
"134964","1"
"62081","1"
"231573","1"
"205181","1"
"73630","2"
"181793","1"
"80742","1"
"65778","1"
"84240","1"
"82829","1"
"55132","1"
"166157","1"
"61583","2"
"99992","1"
"429019","1"
"148657","1"
"80928","1"
"35280","3"
"133454","1"
"126027","2"
"83631","3"
"155828","1"
"546440","1"
"69562","2"
"139997","2"
